1.652083,-0.665622,-12.9916,-0.868095,-0.619973,0.082204,-105.548233,-922.243469,3322.923339
1.814897,0.038309,-15.002833,-1.275964,-1.098817,0.230544,-104.289566,-924.221374,3324.483642
2.269819,0.076618,-16.664493,-1.487422,-1.316667,0.400589,-104.289566,-924.221374,3324.483642
-0.014366,-0.17718,-15.290152,-1.684898,-1.406816,0.803132,-104.289566,-924.221374,3324.483642
-2.925864,1.685604,-13.293286,-1.062641,-1.636651,0.252116,-104.289566,-924.221374,3324.483642
0.852379,1.570676,-14.734668,-0.595516,-1.690847,-0.034311,-104.289566,-924.221374,3324.483642
0.957729,-1.206739,-14.691571,0.557384,-0.666313,-0.244438,-91.523086,-933.751281,3330.551513
1.393496,-0.076618,-14.37552,1.123314,-0.240867,-0.402632,-91.523086,-933.751281,3330.551513
2.456576,2.719952,-15.860001,1.678725,0.516814,0.060232,-91.523086,-933.751281,3330.551513
1.201951,2.69122,-14.504814,1.874071,0.928146,0.592473,-91.523086,-933.751281,3330.551513
-1.388708,2.384746,-12.685128,1.992051,1.346268,0.605256,-88.825942,-935.009948,3339.39331
-3.170084,3.39994,-11.449656,1.971012,1.535622,0.015624,-88.825942,-935.009948,3339.39331
-5.91398,7.048889,-7.82465,1.435442,1.582095,-1.102388,-88.825942,-935.009948,3339.39331
-5.746377,8.902096,-5.262723,0.653126,1.293404,-1.0675,-88.825942,-935.009948,3339.39331
-5.779897,9.802362,-1.048714,-1.161313,0.134245,-0.372538,-155.894927,-937.707092,3213.702392
-6.65622,8.882942,1.455749,-2.066535,-0.73236,-0.359888,-155.894927,-937.707092,3213.702392
-13.322017,5.755954,2.561926,-2.150825,-0.77364,-0.752177,-155.894927,-937.707092,3213.702392
12.551045,2.643333,-56.889129,-1.896223,-4.371093,-1.297734,-155.894927,-937.707092,3213.702392
6.823822,6.598756,-22.889734,-1.459458,-1.671139,-1.178822,456.53656,-998.123107,3885.325683
-10.166299,11.08572,6.766359,-1.072362,0.109611,-1.050323,456.53656,-998.123107,3885.325683
-8.202954,11.176704,-10.23334,-0.996061,-2.590476,0.675166,456.53656,-998.123107,3885.325683
-6.72805,7.039312,-26.936141,-1.053853,-2.759589,1.31247,456.53656,-998.123107,3885.325683
-9.208569,3.265857,-19.796268,-0.577539,0.015733,0.505919,107.166519,-1025.633911,3655.614501
-6.555658,4.654565,-20.763574,-0.739329,-0.130477,-0.820222,107.166519,-1025.633911,3655.614501
7.906057,2.121371,-29.871582,-1.188744,-0.27682,-1.219037,107.166519,-1025.633911,3655.614501
11.219801,-5.0616,-23.076492,-0.996727,0.086175,0.060632,107.166519,-1025.633911,3655.614501
