0.861956,0,-13.216668,0.526644,-0.485318,0.950823,-119.933006,-933.391662,3309.054199
1.048714,1.795743,-12.895828,1.661168,0.406855,0.798355,-116.876243,-934.29071,3307.146972
1.422228,2.121371,-13.52793,1.90778,0.842954,0.961343,-116.876243,-934.29071,3307.146972
0.253798,0.392669,-13.192724,2.088079,1.593577,1.059881,-116.876243,-934.29071,3307.146972
-0.488442,-0.943364,-13.216668,2.04933,1.817552,0.094204,-116.876243,-934.29071,3307.146972
-0.751818,-0.172391,-13.130472,1.953321,1.831135,-0.517666,-116.876243,-934.29071,3307.146972
0.081407,1.369553,-12.263727,1.695656,1.831268,-1.201044,-128.563858,-914.331787,3297.95874
0.747029,1.498847,-11.78965,1.500177,1.73779,-1.143519,-128.563858,-914.331787,3297.95874
0.838013,1.16843,-10.683473,1.011879,1.292369,-0.566004,-128.563858,-914.331787,3297.95874
0.181969,-0.292108,-9.998696,0.544887,0.758664,-0.244955,-138.813018,-905.880737,3290.503906
-0.004789,-1.077446,-9.898135,0.324241,0.524169,-0.446293,-138.813018,-905.880737,3290.503906
-0.799704,-0.134082,-9.802362,-0.129569,0.052915,-1.295055,-138.813018,-905.880737,3290.503906
-0.828436,1.139698,-9.677857,-0.371121,-0.243233,-1.510242,-138.813018,-905.880737,3290.503906
1.565888,1.158853,-11.655569,-0.763411,-0.924347,-1.048442,-142.589019,-912.89331,3275.420898
5.684124,0.660833,-17.775459,-0.320121,-0.875477,0.570385,-142.589019,-912.89331,3275.420898
3.323321,0.325628,-14.863962,-0.545694,-0.76016,0.928452,-142.589019,-912.89331,3275.420898
0.416612,2.293762,-12.680338,-0.737178,-1.044723,-0.353347,-142.589019,-912.89331,3275.420898
-1.312089,2.849245,-12.062603,-0.604284,-0.987465,-0.397423,-142.589019,-912.89331,3275.420898
-2.389535,1.039137,-14.145665,-0.62013,-0.982937,0.466387,-128.384048,-920.625122,3298.13208
-1.302512,-1.518001,-13.025121,-0.505346,-0.742317,0.173301,-128.384048,-920.625122,3298.13208
0.335205,3.57712,-12.723437,-0.331839,-0.614883,-0.267192,-116.516624,-917.748168,3309.920898
-0.526751,2.174046,-12.479215,-0.369523,-0.61435,0.381297,-116.516624,-917.748168,3309.920898
-1.067868,-0.608158,-13.077796,-0.390563,-0.569076,0.613795,-116.516624,-917.748168,3309.920898
-1.427017,-0.737452,-12.761746,-0.352212,-0.498501,0.255594,-116.516624,-917.748168,3309.920898
-1.019982,0.723086,-12.670762,-0.273515,-0.428459,-0.145617,-119.933006,-906.420166,3296.571777
-0.584215,0.823647,-12.21584,-0.372586,-0.41967,0.013243,-119.933006,-906.420166,3296.571777
-0.17718,0.378303,-12.349922,-0.435304,-0.477994,-0.021645,-119.933006,-906.420166,3296.571777
-1.019982,-0.158025,-12.340345,-0.526918,-0.541778,-0.097946,-119.933006,-906.420166,3296.571777
-1.178007,-0.052675,-12.239783,-0.547159,-0.582525,-0.135364,-116.336814,-909.297119,3290.330566
-0.74224,2.360803,-12.426541,-0.595096,-0.635922,-0.35641,-116.336814,-909.297119,3290.330566
-1.029559,3.581908,-12.632452,-0.65888,-0.676403,0.177163,-116.336814,-909.297119,3290.330566
-2.236298,2.494885,-12.00514,-0.699627,-0.666815,0.552674,-116.336814,-909.297119,3290.330566
-1.944191,1.053502,-12.953291,-0.797899,-0.738056,0.703012,-108.784805,-917.927978,3293.451171
-1.02477,0.440556,-12.776112,-0.853027,-0.712223,0.615659,-108.784805,-917.927978,3293.451171
-0.244221,0.498019,-13.178359,-1.145048,-0.835795,0.571716,-108.784805,-917.927978,3293.451171
1.115755,1.302512,-16.693223,-1.598191,-1.231946,0.967734,-108.784805,-917.927978,3293.451171
3.103044,0.330417,-17.818557,-1.883287,-1.361511,1.159085,-101.052993,-923.861755,3309.227539
4.300205,-0.545906,-17.679685,-2.305671,-1.612252,1.36282,-101.052993,-923.861755,3309.227539
1.427017,-0.684777,-17.397155,-2.371452,-1.716383,1.229527,-101.052993,-923.861755,3309.227539
-5.909191,3.557965,-14.140876,-2.099406,-1.430355,0.711002,-101.052993,-923.861755,3309.227539
-5.904402,4.826957,-12.982024,-1.313495,-1.128215,-0.169586,-92.601943,-925.83966,3291.370605
-3.562754,5.392017,-11.229378,-0.664739,-0.805967,0.055055,-92.601943,-925.83966,3291.370605
-1.307301,1.513213,-9.759263,0.40933,-0.069326,0.255195,-92.601943,-925.83966,3291.370605
-1.125332,-0.052675,-11.262899,1.187784,0.306452,0.318978,-92.601943,-925.83966,3291.370605
-3.088678,3.749511,-11.392192,2.801684,1.3969,-0.49423,-91.343276,-918.107788,3281.142089
-2.949807,5.147796,-10.817555,3.195838,2.291869,-0.736049,-91.343276,-918.107788,3281.142089
-2.638545,4.716818,-11.095296,3.325802,2.651401,-0.722067,-91.343276,-918.107788,3281.142089
-3.313744,7.278744,-12.632452,3.784272,3.329718,-0.600492,-91.343276,-918.107788,3281.142089
-4.616256,2.719952,-11.147972,3.628875,3.317867,1.778679,-97.276992,-931.593566,3295.531494
-1.393496,0.134082,-14.442561,3.142574,2.292268,0.005653,-97.276992,-931.593566,3295.531494
-2.039964,0.42619,-9.874192,2.536829,2.119027,-0.943379,-131.980239,-874.234252,3284.262695
-3.629795,1.87715,-6.105525,0.333695,0.481025,-2.026503,-131.980239,-874.234252,3284.262695
